"","screenName","location","latitude","longitude","state","tweetID","text"
"272","travisbyday","Accrual World",35.196606,-80.767434,"North Carolina",1101113289378009088,"@jaxwax04 2 realised I was playing favorites so he stepped up his game and now demands his meds.  Gettting his tamiflu filled now."
"273","travisbyday","Accrual World",35.196606,-80.767434,"North Carolina",1102300528644706304,"@Cynical_Parent 3 are on the mend and wife started feeling bad last night but had to go to work today.  We all on T… https://t.co/GivvlTYBe9"
"274","TripBurg","Columbus, OH",39.9611755,-82.9987942,"Ohio",1100714370613592064,"@mattstaggs Look at the side affects for Tamiflu. I had zero issues and not feeling sick. Dr gave me Tamiflu becaus… https://t.co/dUg1A0FvDd"
"275","tworavensbrew","Newark, DE",39.6837226,-75.7496572,"Delaware",1100466042407739392,"Watching @VelshiRuhle and they're talking about prescription prices. It cost me over $100 for a 5 day supply of gen… https://t.co/qlv7xYeUTB"
"276","ucantstop_me","around",41.4816835,-81.8281446,"Ohio",1102259764938059776,"@GoldenGirlsRu @flinstoneski @DesMBlake18 use the tamiflu.. don't spread germs to your peeps"
"277","UnitedStatesOfQ","Norwalk, CT",41.117744,-73.4081575,"Connecticut",1101615282399907840,"@VickyDamota2 @realDonaldTrump My mom said that too. Mothers know best! I was surprised when the nurse didnt write… https://t.co/QPVAKDAaZr"
"278","VivianJo1","SC",33.836081,-81.1637245,"South Carolina",1100175470161743872,"@angry_blue_dot @Betweenthehedge Sounds like how it hit Coop. I’m glad you feel better. The doc put him on Tamiflu… https://t.co/Bz5NDfrCyG"
"279","vweric23","Spring, TX",30.0799405,-95.4171601,"Texas",1100156506601869312,"@enginerdmd Lol yup he said no tamiflu tho"
"280","Whirledpeas4me","In a galaxy far far away  ",28.385233,-81.563874,"Florida",1100955229133176832,"@tzerigawa @GhostOfCass2 Feel better<U+0001F44D><U+0001F4AF>, I hope it’s not but if you think it is you can get the swab in your nose an… https://t.co/PK7pV5gSgQ"
"281","wpnofassdstrctn","Oklahoma, USA",35.0077519,-97.092877,"Oklahoma",1100451001801281536,"@OzLady41563 @CisforChelsey @showupforthis You’re excited to meet Tamiflu Lozenge?"
"282","xolovecourtneyy","New York",40.7127753,-74.0059728,"New York",1100885730610593792,"@chroniclateness Yes I’m on tamiflu! I’m pretty sure that’s what’s been making me so nauseous, my mom brought me to… https://t.co/R7ijafUSom"
"283","xxdegausser","Baltimore, MD",39.2903848,-76.6121893,"Maryland",1100829642095820800,"@itsnathan_nbd When I got the flu, they gave me tamiflu and I felt better in like 2 days not even"
