"","screenName","location","latitude","longitude"
"1445","cecilianadie","BDG",42.0557248,-87.8242239
"1446","sciliz","sweet coast elite",34.1301674,-118.0310414
"1447","HTDMACHALA","Machala",-3.2581112,-79.9553924
"1449","DrHugoMagdaleno","Celaya, Guanajuato",20.5279612,-100.8112885
"1450","DanielBolnick","University of Texas at Austin",30.2849185,-97.7340567
"1451","AlphaYommex","Lagos",6.5243793,3.3792057
"1452","DavidUnderdown9","London",51.5073509,-0.1277583
"1453","1grandmamean","Illinois, USA",40.6331249,-89.3985283
"1454","Salud_CZ7","LOJA",-4.0078909,-79.2112769
"1455","thijskuiken","Rotterdam, The Netherlands",51.9244201,4.4777326
"1456","gufopit","Mpo Qui Mpo Lì",40.789142,-73.134961
"1457","alexvespi","@northeastern ",43.2994285,-74.2179326
"1458","natan_bilga","München, Bayern",48.1351253,11.5819805
"1459","nicolol93","Firenze",43.7695604,11.2558136
"1460","DavideBalbi_","Cassino, Lazio",41.4866953,13.8332193
"1461","TheHavercakeLad","Fav food: Royale with cheese",42.3502691,-83.0636008
"1462","ivanrojasorg","Venezuela",6.42375,-66.58973
"1463","CaCemeteryHist","Canada",56.130366,-106.346771
"1464","GovDeception","top secret",43.6189584,-89.7844201
"1465","Master2001_3","Marche - Italy",43.5058744,12.989615
"1466","LisaAlesci","MA, NY, from N Irel 42 yrs ago",43.2994285,-74.2179326
"1467","squishyyyoongi_","Mexico",23.634501,-102.552784
"1468","Barbara60352463","Torino, Piemonte",45.0703393,7.686864
"1469","sery_s","Italia",41.87194,12.56738
"1470","PublicHealthUMN","Minnesota",46.729553,-94.6858998
"1471","Newsinunclick","Turin, Piedmont",45.0703393,7.686864
"1472","OSUhsl","Columbus, OH",39.9611755,-82.9987942
"1473","madeexarh","around the globe",33.43,-94.05
"1474","mcgaula","East Lansing MI/Chicago IL",41.7220679,-87.6248577
"1475","MXPulsoPolitico","México",23.634501,-102.552784
"1476","bxv_biophys","Sussex, England",45.4373941,-75.6990409
"1477","Lluvx","hole in the earth",38.7667882,-90.4722069
"1478","YrisNara","Goiânia",-16.6868982,-49.2648114
"1479","angelsofbottoms","Holmfirth, West Yorkshire",53.571744,-1.786292
"1481","Jlimary","San Juan, Puerto Rico",18.4655394,-66.1057355
"1482","_nnmxo","south london",51.5073509,-0.1277583
"1483","JessieSMorris","London, England",51.5073509,-0.1277583
"1484","pybaubry","Taipei",25.0329694,121.5654177
"1485","19dask85","Cuneo, Piedmont",44.3844766,7.5426711
"1486","marcvondiaz","Berlin Wedding ",52.5560732,13.338931
"1487","charmedneedle","Seattle, WA",47.6062095,-122.3320708
"1488","_doingallright","Deep Space",39.5169545,-104.7617256
"1489","drdengaterwuor","Cedar Falls, IA",42.5348993,-92.4453161
"1490","trym81","Rome, Lazio",41.9027835,12.4963655
"1491","Domenico_Marra","Milano, Lombardia",45.4642035,9.189982
"1492","LarrySa16379655","United States Minor Outlying I",19.2823192,166.647047
"1493","biorxivpreprint","New York",40.7127753,-74.0059728
"1494","AngieCurb","Argentina",-38.416097,-63.616672
"1495","las_saris","en el camino al fin",33.8859789,-118.3299516
"1496","BlueBandit_16","Rome",41.9027835,12.4963655
"1497","JYSchnaderMD","Norfolk, VA",36.8507689,-76.2858726
"1498","itsmeucunts","toronto",43.653226,-79.3831843
"1499","FormulaTorreon","Torreón, Coahuila de Zaragoza",25.5428443,-103.4067861
"1500","andreaventura01","Bologna",44.494887,11.3426162
"1501","wxnderwvll","Caserta, Campania",41.0854362,14.367553
"1502","TheTacticalDave","Corpus Christi, TX",27.8005828,-97.396381
"1503","partyjordan","San Francisco",37.7749295,-122.4194155
"1504","tsv100ya","Townsville, QLD, Australia",-19.2589635,146.8169483
"1505","6abc","Philadelphia",39.9525839,-75.1652215
"1506","bcastbloggers","NYC",40.7127753,-74.0059728
"1507","willtoresist","Proud to be Texan on the Front",31.9685988,-99.9018131
"1510","eldispensador","Salta, Argentina",-24.7821269,-65.4231976
"1511","Modupe_Liz","NIGERIA",9.081999,8.675277
"1512","DanimarieMorse","Michigan",44.3148443,-85.6023643
"1513","franpiace","Everywhere ",33.7589188,-84.3640829
"1514","AmmarAbdullahSh","KSA Makkah - SDN Khrtoom",21.3890824,39.8579118
"1515","amccullough519","Westerville, OH",40.1266689,-82.9318807
"1516","drjewilliams","Sarasota, FL",27.3364347,-82.5306527
"1517","luphorics","Los Angeles, CA",34.0522342,-118.2436849
"1519","TwitchDadTV","Australia",-25.274398,133.775136
"1520","Sandsnake__","Distrito Federal, México",19.4326077,-99.133208
"1521","Prof_Farmacia","Arese, Strada della Moia, 1",45.5373884,9.0847046
"1522","HospitalFIB","Guayaquil, Ecuador",-2.1709979,-79.9223592
"1523","SamHighsmith","Wilson, KS",38.8250106,-98.4753437
"1524","Mancuso_Mario","Napoli",36.3331041,-94.1790315
"1525","KayJayFIN","Finland",61.92411,25.7481511
"1526","Danhdrg","New York, USA",40.7127753,-74.0059728
"1527","Curiosandos","Italy",41.87194,12.56738
"1530","nssoaxaca","Oaxaca, México",17.0542297,-96.7132304
"1531","HaroldAndLoueh_","Alicante, Idris",38.3459963,-0.4906855
"1532","arcanoid70","Calabria, Italy",39.3087714,16.3463791
"1533","KofoJomo","Lagos, Nigeria",6.5243793,3.3792057
"1534","mohicks18","Columbus, OH",39.9611755,-82.9987942
"1536","KaelanRhy","Southern Ontario, Canada",43.2579685,-79.8671319
"1538","RosarioSibillo","Campania, Italy",41.1099473,14.8475139
"1539","Cillalapostej","Denmark",56.26392,9.501785
"1540","perrysmoschino","italy | <U+0001F3F3><U+FE0F><U+200D><U+0001F308>",41.87194,12.56738
"1541","csibeno","Manchester, England",53.4807593,-2.2426305
"1542","_deusetopper","Prudente de Morais, Brasil",-19.4752321,-44.1590819
"1543","AimeeBWrites","The Resistance.",44.9508411,-93.089851
"1544","tortahelada__","Lima, Peru",-12.0463731,-77.042754
"1545","VPello92","Piacenza, Emilia Romagna",45.0526206,9.6929845
"1546","samanthameelo","Manaus, Brasil",-3.1190275,-60.0217314
"1547","EmanueleFameli","Genoa",44.4056499,8.946256
"1548","DiarioRotativo","20.39049,-99.961456",20.3905428,-99.9613512
"1549","mandyssbc","Bethel, WA",47.4941559,-122.6300717
"1550","MichelleRafter","Portland, OR",45.5122308,-122.6587185
"1551","imagenpoblana","Puebla, México",19.0414398,-98.2062727
"1552","minvgigi","Sicily, Italy",37.5999938,14.0153557
"1553","pcyyunho","ve",37.0625,-95.677068
"1554","oscarmontani","Toscana",34.0541709,-118.463375
"1555","AskDeMarie","Orange County, California",33.7174708,-117.8311428
"1556","ninamoraless","Monterrey Nuevo Leon ",25.6866142,-100.3161126
"1557","elchiltepin","Hermosillo, Sonora",29.0729673,-110.9559192
"1558","lyssiebabyx","Wisconsin, USA",43.7844397,-88.7878678
"1559","lemellekh2","Grand Rapids, MI",42.9633599,-85.6680863
"1560","sheenakgraham","Jamaica",18.109581,-77.297508
"1561","Sugaarrbaby","Toronto, Ontario",43.653226,-79.3831843
"1563","Azzurra6671","Dublin, Ireland, Palermo, Sicilia, Trieste, Firenze, Prato",53.3498053,-6.2603097
"1564","AvisVolleyPt","Italia- Pistoia",43.9303475,10.9078587
"1565","MissGracey13","Distrito Federal, México",19.4326077,-99.133208
"1566","bibby74","Monterotondo, Lazio",42.0517785,12.6202874
"1567","8_Columnas","Estado de México",19.4968732,-99.7232673
"1568","yohane_enbot","Numazu-shi, Shizuoka",35.0955842,138.8634925
"1569","lasereb","Milan, Lombardy",45.4642035,9.189982
"1570","liderweb_mx","Nuevo Laredo, Tamaulipas",27.4779362,-99.549573
"1571","LadyDeibs","Somewhere near Pittsburgh, PA",40.4409777,-79.9857243
"1572","bamebams","Tebet, Jakarta",-6.2318597,106.8473377
"1574","Jenny_The_Girl","Denmark",56.26392,9.501785
"1575","alexa5313","Toscana, Italia",43.7710513,11.2486208
"1576","htrandreibl","Montemorelos, Nuevo León.",25.1889176,-99.8363028
"1578","RyanMorhard","Geneva, Switzerland",46.2043907,6.1431577
"1579","420lanie","Texas, USA",31.9685988,-99.9018131
"1580","ActualYucatan","Mérida, Yucatán, México",20.9673702,-89.5925857
"1581","rwjdingwall","United Kingdom",55.378051,-3.435973
"1582","sdfellis117","Minnesota",46.729553,-94.6858998
"1583","KaylaYax","Saturn",36.1583952,-95.9946482
"1584","hereforthejava","Seattle - Tacoma",47.4502499,-122.3088165
"1585","mala_influenza","Monterrey, N.L., Mexico",25.6866142,-100.3161126
"1586","pettydredful","Canada",56.130366,-106.346771
"1588","JamieMcSloy","England, United Kingdom",52.3555177,-1.1743197
"1589","PasqualeDeFalc1","Pavia, Lombardia",45.1847248,9.1582069
"1590","maxvoza","nato a Eboli (SA)",40.6182444,15.0546045
"1591","peddoc07","Bellevue, WA",47.6101497,-122.2015159
"1593","tlotre","Torino, Piemonte",45.0703393,7.686864
"1594","HyperPixie_","Lago Maggiore, Lombardia",45.9676218,8.6532586
"1595","DrGaganGrover","Chandigarh ",30.7333148,76.7794179
"1596","natadecio","ibiza ",39.0200099,1.4821482
"1597","AliQuqiiz","New York, USA <U+0001F1FA><U+0001F1F8>",40.7127753,-74.0059728
"1598","fabiusr","narni, italy",42.5176022,12.5156299
"1599","bathbombking","Peru, IL",41.3275349,-89.1289728
"1600","whitetrashart","Illinois, USA",40.6331249,-89.3985283
"1601","gl4w1992","Maceio-AL / Brazil",-9.6498487,-35.7089492
"1602","OfficialFGTNews","india",20.593684,78.96288
"1603","BioProfBarker","Madison, NJ",40.7598227,-74.417097
"1604","michelelate","Washington, DC",38.9071923,-77.0368707
"1605","orsomik","Pioltello Milan, Italy",45.489622,9.3261186
"1606","CypressFestival","5700 Orange, Cypress CA 90630",33.8223721,-118.0337487
"1607","AnupSubedee","Nepal",28.394857,84.124008
"1608","UN1ONJal","Guadalajara, México",20.6596988,-103.3496092
"1609","zaph0d42","NYC",40.7127753,-74.0059728
"1610","TomboxaneA2","Cambridge, UK",52.205337,0.121817
"1611","gopal_benoy","Kolkata, India",22.572646,88.363895
"1612","TotoChiaramonte","CGIL",43.713787,-79.4540805
"1613","fiona779","Munich",48.1351253,11.5819805
"1614","s_suesty","Indonesia",-0.789275,113.921327
"1615","lilmikmac","Spearfish, SD",44.4908172,-103.8593697
"1616","CiaoLapo","Prato, Italy",43.8777049,11.102228
"1617","Leonard71089862","Firenze ",43.7695604,11.2558136
"1618","wahyunh_","Yogyakarta",-7.7955798,110.3694896
"1619","ImaanHealthcare","Nationwide, UK",36.107179,-94.145075
"1620","tibi86","Genova",35.609611,-82.568876
"1621","MyangelMT","Mark’s heart",40.6859264,-111.8570638
"1622","Plumbobbit","Europe",54.5259614,15.2551187
"1624","profvrr","New York, USA",40.7127753,-74.0059728
"1625","SabotagedFool2","Penkridge, Staffordshire, UK",52.725155,-2.116372
"1626","_akashahismail","George Town, Pinang",5.4356367,100.3091
"1628","marytheluckyone","Finland",61.92411,25.7481511
"1629","ovinodagiardino","Uzbekistan",41.377491,64.585262
"1630","AChVoice","Singapore",1.352083,103.819836
"1631","jillkthompson","Casper, WY",42.8500769,-106.3251749
"1632","NPF","Headquartered in Portland, OR",45.478976,-122.619744
"1633","kevinwidgo","Cilacap / Jawa Tengah",-7.6982991,109.023521
"1634","kingzajn","Upper East Side,, sicilia<U+0001F4AB>",40.7735649,-73.9565551
"1635","comunitadidio","Switzerland",46.818188,8.227512
"1636","consumatori","Italy",41.87194,12.56738
"1637","laptamy","Sumatera Selatan",-3.3194374,103.914399
"1638","caminorealmedia","New Mexico, USA",34.5199402,-105.8700901
"1639","prchovanec","New York, NY",40.7127753,-74.0059728
"1640","Jdabanchpena","Chile",-35.675147,-71.542969
"1641","Javihilde","Chiclayo, Peru",-6.7765974,-79.8442978
"1642","AdaOhafia","Lagos, Nigeria",6.5243793,3.3792057
"1643","Brainswiffer"," Bern",46.9479739,7.4474468
"1644","marlikesart","Italy",41.87194,12.56738
"1645","menshokunin_Xi","<U+65E5><U+672C> <U+5927><U+962A>",34.6937378,135.5021651
"1646","Profernandoliga","Guarulhos, Brasil",-23.4543395,-46.5336678
"1647","Eurosurveillanc","Stockholm, Sweden",59.3293235,18.0685808
"1648","JannieNH","Hvidovre, Denmark",55.642522,12.4753859
"1650","thatsntmyage","London.",51.5073509,-0.1277583
"1651","Marco_dreams","Lombardia, Italia",45.4790671,9.8452433
"1652","22Alex87JUVE","Palermo, Sicily",38.11569,13.3614868
"1653","KennyTheGhul","Berlin, Germany",52.5200066,13.404954
"1655","AlineSupreme","Florence",43.7695604,11.2558136
"1656","lado_mx","Mexico",23.634501,-102.552784
"1657","razorblack66","rapallo",44.3498211,9.2338889
"1658","misty_wind","Japan",36.204824,138.252924
"1659","yukifurunomichi","<U+5C71><U+53E3> <U+5C71><U+53E3><U+5E02>",34.178496,131.4737269
"1660","atavrtshkespear","Mersin, Türkiye",36.8121041,34.6414811
"1661","fredvries","Harlingen",26.1906306,-97.6961026
"1663","linkie16","+62 31",62.1946432,31.1682843
"1664","Wicklewon","Upton, West Yorkshire.",53.613499,-1.286148
"1665","ivan_toby","Sondrio, Lombardia",46.1698583,9.8787674
"1666","humneet06","Canada",56.130366,-106.346771
"1667","apeykins","Halifax, NS",44.6487635,-63.5752387
"1668","nclexpharm","Minnesota, USA",46.729553,-94.6858998
"1669","Cobretti_80","italia",41.87194,12.56738
"1670","evolvenza","Rome, Italy",41.9027835,12.4963655
"1671","mamaru0911","<U+6771><U+4EAC>",35.7090259,139.7319925
"1672","24karatchocolat","Pallet Town",42.589978,-87.877604
"1673","Johnnyyxx","Julia Augusta Taurinorum",45.0703393,7.686864
"1674","v4lentinatweets","Lombardia, Italia",45.4790671,9.8452433
"1676","RoePipi","Nagykanizsa, Hungary",46.4590218,16.9896796
"1678","anjulinursinghm","Faridabad, India",28.4089123,77.3177894
"1680","Nounsso","Abuja, Nigeria",9.0764785,7.398574
"1681","ADTsaousis","Canterbury, Kent",51.280233,1.0789089
"1682","academorosario","davoli",38.6491651,16.4857439
